timestamp,accX,accY,accZ
613991,365,215,-16048
613995,164,446,-15612
613999,105,195,-17368
614003,293,-263,-16758
614008,-33,-122,-15632
614012,468,146,-16960
614016,214,266,-16261
614020,323,-456,-15474
614024,101,615,-18021
614028,309,39,-15524
614032,260,-204,-17565
614036,-201,179,-15783
614040,439,188,-17269
614044,-244,314,-17226
614048,371,-863,-17239
614052,434,189,-16573
614056,-17,-40,-16266
614060,188,336,-16886
614064,409,42,-15922
614068,211,60,-17000
614072,424,89,-16938
614076,318,620,-15555
614080,98,-74,-18181
614084,524,-289,-14896
614088,652,371,-17436
614092,744,-171,-16084
614096,-483,157,-17040
614100,233,470,-16234
614104,485,167,-17846
614108,629,176,-16157
614112,-10,731,-16176
614116,-115,-4,-16831
614120,608,345,-15161
614124,726,75,-16552
614128,662,96,-16411
614132,-50,275,-13833
614136,-254,-185,-17488
614140,270,-459,-16684
614144,634,-205,-16223
614148,562,2,-16213
614152,-159,-937,-16798
614156,108,152,-15674
614160,296,471,-16973
614164,797,558,-16676
614168,260,129,-16064
614172,-229,364,-15896
614177,140,202,-16773
614180,396,349,-14540
614185,661,328,-18013
614189,209,298,-16050
614193,168,-56,-15389
614197,404,244,-18192
614201,735,-132,-16211
614205,763,65,-16245
614209,-215,386,-17060
614213,6,-444,-15381
614217,943,166,-17299
614221,208,-451,-17270
614225,292,-344,-16305
614229,-4,231,-16420
614233,-28,-79,-15780
614237,283,653,-16859
614241,253,518,-16267
614245,304,227,-16942
614249,113,130,-17127
614253,69,322,-15923
614257,395,481,-16967
614261,463,-88,-16490
614265,-253,-218,-16676
614269,170,419,-16824
614273,456,439,-15891
614277,589,-380,-17044
614281,845,-105,-15549
614285,477,-466,-17937
614289,302,0,-16085
614293,851,-293,-17688
614297,684,598,-17257
614301,519,417,-16715
614305,361,344,-15590
614309,161,492,-16215
614313,180,-147,-17335
614317,335,493,-15266
614321,345,318,-17525
614325,-140,469,-15111
614329,4,269,-16610
614333,371,47,-16076
614337,503,-132,-17020
614341,-10,-172,-15056
614345,532,446,-18339
614349,304,43,-15702
614353,547,-55,-17841
614357,729,365,-16844
614361,349,-336,-16511
614365,621,-16,-16859
614369,365,20,-15807
614373,517,293,-16684
614377,398,-201,-15764
614381,276,242,-16111
614385,0,881,-16039
614389,449,145,-15569
614393,-64,430,-15925
614397,-174,-243,-14775
614401,-100,-125,-17541
614405,477,365,-17321
614409,84,-167,-15194
614413,-19,-135,-17632
614417,820,30,-16565
614421,497,-18,-16273
614425,85,-520,-17609
614429,298,191,-16879
614433,58,-127,-16418
614437,362,557,-17344
614441,787,131,-16495
614445,377,426,-15774
614449,9,514,-17127
614453,472,325,-16422
614457,346,98,-15674
614461,561,249,-16794
614465,186,71,-17043
614469,327,398,-14828
614473,463,408,-17546
614477,527,-448,-16426
614481,17,288,-15006
614485,-401,-359,-17811
614489,182,-171,-16662
614493,27,76,-15812
614497,-119,154,-17470
614501,68,262,-15779
614505,119,342,-16786
614509,312,119,-15962
614513,284,834,-15032
614517,452,740,-17529
614521,47,75,-16431
614525,174,343,-17282
614529,985,187,-15040
614533,328,-123,-17716
614537,357,-14,-15227
614541,665,14,-15206
614545,540,-180,-18795
614549,595,103,-13619
614553,405,350,-15073
614557,335,-485,-16994
614561,367,420,-16229
614565,111,-177,-16886
614569,438,51,-16243
614573,477,505,-16091
614577,-60,-342,-15645
614581,263,723,-16923
614585,512,24,-16451
614589,415,-29,-16085
614593,-93,19,-16728
614597,295,37,-15239
614601,458,-205,-17523
614605,390,-363,-15325
614609,730,184,-16204
614613,172,-10,-16616
614617,169,-632,-15381
614622,616,600,-18246
614626,341,-289,-14665
614630,-20,221,-17298
614634,281,-122,-15245
614638,361,192,-16913
614642,122,718,-17580
614646,582,218,-15336
614650,71,543,-15924
614654,88,263,-16849
614658,232,102,-15944
614662,-40,88,-17068
614665,266,458,-16122
614669,-32,-54,-16887
614673,117,385,-18345
614677,225,-70,-15941
614681,703,-65,-16978
614685,395,-348,-16937
614689,84,-322,-15830
614693,529,393,-16897
614697,870,-214,-16200
614702,225,2,-16829
614705,168,324,-15983
614709,472,-109,-17740
614713,467,144,-15935
614717,722,419,-16452
614722,409,-56,-17337
614726,213,382,-15861
614730,452,37,-16589
614733,23,349,-18572
614737,619,73,-15250
614741,142,623,-16534
614745,303,-226,-16418
614749,213,-333,-16099
614753,426,-69,-16850
614757,127,-399,-16187
614762,-105,535,-16119
614766,607,-195,-16988
614770,171,516,-16400
614774,453,518,-16084
614778,285,20,-17618
614782,486,105,-14797
614786,677,545,-18018
614790,327,121,-17124
614794,84,457,-16325
614798,425,77,-16179
614802,515,-167,-16894
614806,240,25,-16083
614809,397,131,-16937
614814,147,92,-15538
614817,88,-110,-17120
614821,747,-105,-17206
614826,250,510,-16113
614830,-21,-173,-16824
614834,107,-63,-17496
614838,313,459,-16095
614842,401,-76,-16288
614846,-81,-370,-16278
614850,373,-237,-17503
614854,513,235,-14511
614858,323,342,-17643
614862,465,62,-16241
614866,437,45,-15144
614870,222,-120,-17034
614874,424,-8,-16613
614878,346,116,-14761
614882,-330,-14,-17447
614886,619,187,-16886
614890,216,57,-15807
614894,407,-108,-16583
614898,278,-148,-16585
614902,278,545,-16221
614906,113,116,-16332
614910,598,-86,-15844
614914,516,581,-16062
614918,183,310,-16997
614922,146,-113,-15316
614926,546,478,-16995
614930,431,-242,-14394
614934,118,339,-18595
614938,615,366,-15419
614942,510,-163,-16499
614946,252,262,-17130
614950,928,-11,-16017
614954,739,-42,-17380
614959,775,-305,-16545
614963,-248,34,-15974
614967,347,324,-16750
614971,415,326,-16764
614975,144,-92,-17198
614979,434,280,-16145
614983,49,-91,-15896
614987,-217,151,-14498
614991,317,763,-17696
614995,413,-444,-14914
614999,232,307,-16866
615003,179,203,-15117
615007,406,81,-15447
615011,42,461,-17122
615015,447,328,-15689
615019,338,-219,-15921
615023,706,-77,-17044
615027,329,-34,-16401
615031,494,121,-18502
615035,491,88,-15319
615039,440,106,-17363
615043,655,267,-16515
615047,264,-56,-15843
615051,484,265,-18269
615055,611,196,-15015
615059,323,297,-16582
615063,35,133,-16532
615067,230,352,-16083
615071,406,-501,-15978
615075,-90,522,-16989
615079,185,-2,-16054
615083,551,95,-16768
615087,-22,204,-16108
615091,67,-101,-18041
615095,228,910,-15181
615099,382,-91,-16923
615103,583,156,-16067
615107,988,64,-16584
615111,416,-81,-16602
615115,464,500,-16859
615119,497,475,-15876
615123,446,-45,-16264
615127,261,134,-16479
615131,86,289,-16490
615135,836,172,-16116
615139,289,372,-16590
615143,305,-118,-16135
615147,600,573,-17284
615151,-242,17,-15278
615155,326,-302,-16418
615159,541,454,-16240
615163,112,41,-16706
615167,-46,76,-16305
615171,387,131,-16401
615175,332,-106,-16892
615179,712,691,-16710
615183,-66,-123,-17018
615187,121,419,-16985
615191,-104,193,-16307
615195,412,60,-17241
615199,604,473,-17422
615203,216,-232,-15648
615207,363,89,-16497
615211,307,-413,-16074
615215,414,-87,-16425
615219,607,118,-15833
615223,685,276,-17196
615227,182,484,-15491
615231,190,201,-16267
615235,60,159,-16634
615239,610,-144,-15680
615243,320,525,-16085
615247,158,75,-16269
615251,343,310,-15658
615255,270,-398,-16909
615259,298,-89,-15969
615263,293,233,-15859
615267,368,148,-16492
615271,478,66,-16940
615275,671,226,-16817
615279,219,-119,-16376
615283,527,363,-16769
615287,268,-94,-16377
615291,671,-164,-16563
615295,27,114,-16570
615299,153,-278,-15600
615303,368,-506,-17492
615307,240,231,-16158
615311,431,-65,-16829
615315,347,538,-16578
615319,620,-269,-15840
615323,38,-40,-17285
615327,775,490,-15818
615331,425,-398,-17202
615335,256,-277,-16172
615339,418,777,-16481
615343,91,-106,-16710
615347,259,469,-15651
615351,287,349,-16157
615355,363,-72,-16599
615359,-24,442,-16427
615363,807,-414,-16957
615367,-58,328,-16425
615371,-115,117,-16554
615375,363,10,-16341
615379,581,475,-16819
615383,415,-550,-15771
615387,-59,534,-17675
615391,376,551,-15635
615396,766,293,-15827
615400,302,-52,-17950
615404,622,392,-15150
615408,313,186,-16753
615412,681,19,-17238
615415,807,14,-14587
615419,168,210,-17957
615423,127,-248,-15579
615428,360,17,-16551
615431,-50,149,-16403
615435,384,167,-16815
615439,184,-106,-15262
615444,148,-202,-17911
615448,272,31,-16721
615452,533,104,-16154
615456,380,26,-16380
615459,370,781,-15834
615463,168,196,-17859
615467,359,300,-16140
615471,827,384,-17659
615475,310,271,-15412
615479,196,-51,-15860
615483,457,-22,-16312
615487,706,35,-16866
615491,632,190,-15909
615495,21,-341,-16925
